bootstrap_iteration,u_statistic,p_value,significant,comparison
1791,2346.5,2.081718633835273e-09,True,Pre-Inauguration vs Entire Period
1792,3342.0,0.0003772900081669409,True,Pre-Inauguration vs Entire Period
1793,2213.5,2.6721142336293894e-10,True,Pre-Inauguration vs Entire Period
1794,2967.5,7.758096991246651e-06,True,Pre-Inauguration vs Entire Period
1795,2711.5,3.424838114137959e-07,True,Pre-Inauguration vs Entire Period
1796,2226.5,3.2785135064462276e-10,True,Pre-Inauguration vs Entire Period
1797,2991.0,1.0135507469492345e-05,True,Pre-Inauguration vs Entire Period
1798,2807.0,1.147076029593853e-06,True,Pre-Inauguration vs Entire Period
1799,2602.5,8.101337752030303e-08,True,Pre-Inauguration vs Entire Period
1800,2119.0,5.827754280891377e-11,True,Pre-Inauguration vs Entire Period
1801,2867.5,2.3981344259125075e-06,True,Pre-Inauguration vs Entire Period
1802,2725.0,4.0790743220155435e-07,True,Pre-Inauguration vs Entire Period
1803,2494.5,1.8106647427872127e-08,True,Pre-Inauguration vs Entire Period
1804,2903.5,3.6834078951048937e-06,True,Pre-Inauguration vs Entire Period
1805,2768.5,7.096071595685672e-07,True,Pre-Inauguration vs Entire Period
1806,2769.5,7.184268793846866e-07,True,Pre-Inauguration vs Entire Period
1807,2495.5,1.8357881805305636e-08,True,Pre-Inauguration vs Entire Period
1808,2467.5,1.2316036378328195e-08,True,Pre-Inauguration vs Entire Period
1809,2421.0,6.2827170198889414e-09,True,Pre-Inauguration vs Entire Period
1810,2364.5,2.7238098502143823e-09,True,Pre-Inauguration vs Entire Period
1811,2621.5,1.0457194835327737e-07,True,Pre-Inauguration vs Entire Period
1812,2180.0,1.566165484996843e-10,True,Pre-Inauguration vs Entire Period
1813,2821.0,1.363143269800707e-06,True,Pre-Inauguration vs Entire Period
1814,3208.5,0.00010354994181554246,True,Pre-Inauguration vs Entire Period
1815,2851.5,1.9761318758749238e-06,True,Pre-Inauguration vs Entire Period
1816,2454.5,1.020910398634745e-08,True,Pre-Inauguration vs Entire Period
1817,2892.5,3.234527576521524e-06,True,Pre-Inauguration vs Entire Period
1818,2610.5,9.019041145058117e-08,True,Pre-Inauguration vs Entire Period
1819,2205.0,2.332468993446748e-10,True,Pre-Inauguration vs Entire Period
1820,2894.5,3.311594746095241e-06,True,Pre-Inauguration vs Entire Period
1821,2982.0,9.152045513284586e-06,True,Pre-Inauguration vs Entire Period
1822,2422.5,6.414945453196413e-09,True,Pre-Inauguration vs Entire Period
1823,2455.5,1.0364451529843513e-08,True,Pre-Inauguration vs Entire Period
1824,2097.0,4.057967594782413e-11,True,Pre-Inauguration vs Entire Period
1825,2194.5,1.973888506298932e-10,True,Pre-Inauguration vs Entire Period
1826,2769.0,7.135121069258673e-07,True,Pre-Inauguration vs Entire Period
1827,2948.0,6.198591978583503e-06,True,Pre-Inauguration vs Entire Period
1828,2533.0,3.111357002975588e-08,True,Pre-Inauguration vs Entire Period
1829,2338.5,1.8446176747746697e-09,True,Pre-Inauguration vs Entire Period
1830,3169.5,6.956646740326902e-05,True,Pre-Inauguration vs Entire Period
1831,2651.0,1.5517621433442867e-07,True,Pre-Inauguration vs Entire Period
1832,2522.0,2.6686697608647484e-08,True,Pre-Inauguration vs Entire Period
1833,2960.0,7.116004880019782e-06,True,Pre-Inauguration vs Entire Period
1834,2689.5,2.5780623654100583e-07,True,Pre-Inauguration vs Entire Period
1835,3286.0,0.00022207411877749045,True,Pre-Inauguration vs Entire Period
1836,2533.0,3.112569466900483e-08,True,Pre-Inauguration vs Entire Period
1837,2720.0,3.8265406828991067e-07,True,Pre-Inauguration vs Entire Period
1838,2699.5,2.933838040991504e-07,True,Pre-Inauguration vs Entire Period
1839,2170.5,1.3440412812845482e-10,True,Pre-Inauguration vs Entire Period
1840,2488.0,1.651086751165718e-08,True,Pre-Inauguration vs Entire Period
1841,2595.0,7.308565661307554e-08,True,Pre-Inauguration vs Entire Period
1842,2818.0,1.3136906962760476e-06,True,Pre-Inauguration vs Entire Period
1843,3216.0,0.00011167517137075095,True,Pre-Inauguration vs Entire Period
1844,2788.0,9.057201345806122e-07,True,Pre-Inauguration vs Entire Period
1845,2357.5,2.4557580674258814e-09,True,Pre-Inauguration vs Entire Period
1846,2594.0,7.211471517988568e-08,True,Pre-Inauguration vs Entire Period
1847,2005.0,8.676563114478077e-12,True,Pre-Inauguration vs Entire Period
1848,2554.5,4.1979753335342435e-08,True,Pre-Inauguration vs Entire Period
1849,2508.0,2.191334584942553e-08,True,Pre-Inauguration vs Entire Period
1850,2334.5,1.7369887018105396e-09,True,Pre-Inauguration vs Entire Period
1851,2759.0,6.294022256777899e-07,True,Pre-Inauguration vs Entire Period
1852,2696.0,2.801949659434828e-07,True,Pre-Inauguration vs Entire Period
1853,2268.0,6.272525594890102e-10,True,Pre-Inauguration vs Entire Period
1854,2159.5,1.1263631419090318e-10,True,Pre-Inauguration vs Entire Period
1855,2788.5,9.117926072551012e-07,True,Pre-Inauguration vs Entire Period
1856,2611.0,9.080256087515432e-08,True,Pre-Inauguration vs Entire Period
1857,3209.0,0.00010408061740174463,True,Pre-Inauguration vs Entire Period
1858,2663.0,1.8175412467211723e-07,True,Pre-Inauguration vs Entire Period
1859,2266.5,6.127858749979935e-10,True,Pre-Inauguration vs Entire Period
1860,2714.0,3.5404778966751474e-07,True,Pre-Inauguration vs Entire Period
1861,2470.5,1.2854058714640972e-08,True,Pre-Inauguration vs Entire Period
1862,2330.0,1.621376141966819e-09,True,Pre-Inauguration vs Entire Period
1863,2643.0,1.395341293917178e-07,True,Pre-Inauguration vs Entire Period
1864,2772.5,7.458920069805427e-07,True,Pre-Inauguration vs Entire Period
1865,2226.0,3.2546369644322813e-10,True,Pre-Inauguration vs Entire Period
1866,2290.0,8.813474391350298e-10,True,Pre-Inauguration vs Entire Period
1867,2217.5,2.8468032842150656e-10,True,Pre-Inauguration vs Entire Period
1868,2338.5,1.8456671246536678e-09,True,Pre-Inauguration vs Entire Period
1869,1987.5,6.415472601500581e-12,True,Pre-Inauguration vs Entire Period
1870,2724.0,4.0287508227103325e-07,True,Pre-Inauguration vs Entire Period
1871,2541.5,3.504257365175414e-08,True,Pre-Inauguration vs Entire Period
1872,2907.5,3.86376322856417e-06,True,Pre-Inauguration vs Entire Period
1873,2346.0,2.0646400645196275e-09,True,Pre-Inauguration vs Entire Period
1874,3074.5,2.554123552452739e-05,True,Pre-Inauguration vs Entire Period
1875,2334.5,1.7370533381845577e-09,True,Pre-Inauguration vs Entire Period
1876,2499.5,1.943672049652942e-08,True,Pre-Inauguration vs Entire Period
1877,2552.0,4.054888383075478e-08,True,Pre-Inauguration vs Entire Period
1878,2859.0,2.1656966344621354e-06,True,Pre-Inauguration vs Entire Period
1879,2333.5,1.7112387632964275e-09,True,Pre-Inauguration vs Entire Period
1880,2157.5,1.0911226622685679e-10,True,Pre-Inauguration vs Entire Period
1881,2051.0,1.887936679544781e-11,True,Pre-Inauguration vs Entire Period
1882,2440.0,8.283100827466495e-09,True,Pre-Inauguration vs Entire Period
1883,2836.5,1.6487082732079742e-06,True,Pre-Inauguration vs Entire Period
1884,2337.0,1.8023916668696688e-09,True,Pre-Inauguration vs Entire Period
1885,2570.5,5.229771536468724e-08,True,Pre-Inauguration vs Entire Period
1886,2813.5,1.2423130232756483e-06,True,Pre-Inauguration vs Entire Period
1887,2553.0,4.108875021950803e-08,True,Pre-Inauguration vs Entire Period
1888,2763.0,6.621704934649763e-07,True,Pre-Inauguration vs Entire Period
1889,3082.5,2.7838402203308104e-05,True,Pre-Inauguration vs Entire Period
1890,2554.5,4.193898449858176e-08,True,Pre-Inauguration vs Entire Period
1891,2423.0,6.458751497895534e-09,True,Pre-Inauguration vs Entire Period
1892,2271.0,6.563617536924233e-10,True,Pre-Inauguration vs Entire Period
1893,2535.0,3.201876493900346e-08,True,Pre-Inauguration vs Entire Period
1894,2992.0,1.0248458752091903e-05,True,Pre-Inauguration vs Entire Period
1895,2311.5,1.225276537877734e-09,True,Pre-Inauguration vs Entire Period
1896,2152.5,1.0052334877595973e-10,True,Pre-Inauguration vs Entire Period
1897,2919.5,4.447896437444779e-06,True,Pre-Inauguration vs Entire Period
1898,2209.0,2.4864443179345213e-10,True,Pre-Inauguration vs Entire Period
1899,2577.5,5.760324106661439e-08,True,Pre-Inauguration vs Entire Period
1900,2596.0,7.413796886993372e-08,True,Pre-Inauguration vs Entire Period
1901,2322.0,1.4370421389197921e-09,True,Pre-Inauguration vs Entire Period
1902,2550.0,3.94042254534443e-08,True,Pre-Inauguration vs Entire Period
1903,2369.0,2.9159250047459938e-09,True,Pre-Inauguration vs Entire Period
1904,2958.5,6.987886761787141e-06,True,Pre-Inauguration vs Entire Period
1905,2741.0,5.005235406877552e-07,True,Pre-Inauguration vs Entire Period
1906,3111.5,3.793348921057909e-05,True,Pre-Inauguration vs Entire Period
1907,2904.0,3.7045651424903686e-06,True,Pre-Inauguration vs Entire Period
1908,2611.5,9.147537693243803e-08,True,Pre-Inauguration vs Entire Period
1909,3167.0,6.784158045664659e-05,True,Pre-Inauguration vs Entire Period
1910,2719.0,3.7715568214974926e-07,True,Pre-Inauguration vs Entire Period
1911,2178.0,1.5173477316555052e-10,True,Pre-Inauguration vs Entire Period
1912,2721.5,3.899290623751677e-07,True,Pre-Inauguration vs Entire Period
1913,2297.0,9.806913213815148e-10,True,Pre-Inauguration vs Entire Period
1914,2054.5,2.0009583912646547e-11,True,Pre-Inauguration vs Entire Period
1915,2627.0,1.1269399995949727e-07,True,Pre-Inauguration vs Entire Period
1916,2884.0,2.9238085980623454e-06,True,Pre-Inauguration vs Entire Period
1917,2528.5,2.9216955773081146e-08,True,Pre-Inauguration vs Entire Period
1918,2133.0,7.324549420410195e-11,True,Pre-Inauguration vs Entire Period
1919,2913.5,4.146255834466322e-06,True,Pre-Inauguration vs Entire Period
1920,3108.5,3.677204100746693e-05,True,Pre-Inauguration vs Entire Period
1921,1911.0,1.7014886313014299e-12,True,Pre-Inauguration vs Entire Period
1922,2564.0,4.7844746010417686e-08,True,Pre-Inauguration vs Entire Period
1923,2376.5,3.2586930504943655e-09,True,Pre-Inauguration vs Entire Period
1924,2367.5,2.852039183200871e-09,True,Pre-Inauguration vs Entire Period
1925,2462.0,1.1378656100164015e-08,True,Pre-Inauguration vs Entire Period
1926,2600.0,7.823696300507234e-08,True,Pre-Inauguration vs Entire Period
1927,2313.0,1.2516179695144362e-09,True,Pre-Inauguration vs Entire Period
1928,2494.5,1.808636448564162e-08,True,Pre-Inauguration vs Entire Period
1929,2639.5,1.3320491310829426e-07,True,Pre-Inauguration vs Entire Period
1930,2568.5,5.091302092316849e-08,True,Pre-Inauguration vs Entire Period
1931,3031.5,1.594790005311364e-05,True,Pre-Inauguration vs Entire Period
1932,2208.0,2.446927823246654e-10,True,Pre-Inauguration vs Entire Period
1933,2896.0,3.3705864463010335e-06,True,Pre-Inauguration vs Entire Period
1934,2624.5,1.0892570518593582e-07,True,Pre-Inauguration vs Entire Period
1935,2882.0,2.8539499223783217e-06,True,Pre-Inauguration vs Entire Period
1936,3645.0,0.004891968930413172,True,Pre-Inauguration vs Entire Period
1937,2171.0,1.3561668701759633e-10,True,Pre-Inauguration vs Entire Period
1938,2769.5,7.186895571615738e-07,True,Pre-Inauguration vs Entire Period
1939,2473.0,1.3329445851744208e-08,True,Pre-Inauguration vs Entire Period
1940,2724.0,4.0247839879038984e-07,True,Pre-Inauguration vs Entire Period
1941,2791.5,9.464670058947235e-07,True,Pre-Inauguration vs Entire Period
1942,1902.0,1.4513422546470769e-12,True,Pre-Inauguration vs Entire Period
1943,2681.5,2.3195557275574892e-07,True,Pre-Inauguration vs Entire Period
1944,2693.5,2.715176512224596e-07,True,Pre-Inauguration vs Entire Period
1945,2465.5,1.1964424567331559e-08,True,Pre-Inauguration vs Entire Period
1946,2194.0,1.9597900359044282e-10,True,Pre-Inauguration vs Entire Period
1947,2517.5,2.5038054229329935e-08,True,Pre-Inauguration vs Entire Period
1948,2822.0,1.379694566073374e-06,True,Pre-Inauguration vs Entire Period
1949,2067.0,2.464925164854759e-11,True,Pre-Inauguration vs Entire Period
1950,2552.5,4.081794894052936e-08,True,Pre-Inauguration vs Entire Period
1951,2280.0,7.54623500966622e-10,True,Pre-Inauguration vs Entire Period
1952,3077.5,2.637964881205003e-05,True,Pre-Inauguration vs Entire Period
1953,2460.5,1.1139226088994869e-08,True,Pre-Inauguration vs Entire Period
1954,2331.5,1.6590345641773558e-09,True,Pre-Inauguration vs Entire Period
1955,2137.5,7.886725943530896e-11,True,Pre-Inauguration vs Entire Period
1956,2736.5,4.727374803919801e-07,True,Pre-Inauguration vs Entire Period
1957,2665.0,1.8680014156466518e-07,True,Pre-Inauguration vs Entire Period
1958,2387.0,3.809693194776392e-09,True,Pre-Inauguration vs Entire Period
1959,2459.5,1.0975815576286827e-08,True,Pre-Inauguration vs Entire Period
1960,2325.5,1.514954575875294e-09,True,Pre-Inauguration vs Entire Period
1961,2623.0,1.0677151488197121e-07,True,Pre-Inauguration vs Entire Period
1962,2051.0,1.8903148402181904e-11,True,Pre-Inauguration vs Entire Period
1963,2255.5,5.152656818573662e-10,True,Pre-Inauguration vs Entire Period
1964,2905.5,3.7739846114023677e-06,True,Pre-Inauguration vs Entire Period
1965,2722.5,3.9504387356050906e-07,True,Pre-Inauguration vs Entire Period
1966,2342.5,1.9597264141695587e-09,True,Pre-Inauguration vs Entire Period
1967,2536.0,3.24261669199245e-08,True,Pre-Inauguration vs Entire Period
1968,2371.5,3.0152408962982066e-09,True,Pre-Inauguration vs Entire Period
1969,2517.0,2.4883186090463468e-08,True,Pre-Inauguration vs Entire Period
1970,2462.5,1.1467260913405464e-08,True,Pre-Inauguration vs Entire Period
1971,2782.5,8.45565921373879e-07,True,Pre-Inauguration vs Entire Period
1972,2397.5,4.4508605327104584e-09,True,Pre-Inauguration vs Entire Period
1973,2091.0,3.6773857497142304e-11,True,Pre-Inauguration vs Entire Period
1974,2383.0,3.5904044175197185e-09,True,Pre-Inauguration vs Entire Period
1975,2846.0,1.8484745318268293e-06,True,Pre-Inauguration vs Entire Period
1976,2972.0,8.164181848695002e-06,True,Pre-Inauguration vs Entire Period
1977,2379.5,3.4047368991871063e-09,True,Pre-Inauguration vs Entire Period
1978,3018.5,1.3801003745558257e-05,True,Pre-Inauguration vs Entire Period
1979,2311.5,1.22357523768174e-09,True,Pre-Inauguration vs Entire Period
1980,2387.0,3.807700048737142e-09,True,Pre-Inauguration vs Entire Period
1981,2657.5,1.6916704286489273e-07,True,Pre-Inauguration vs Entire Period
1982,3536.0,0.002064864185162834,True,Pre-Inauguration vs Entire Period
1983,3226.5,0.0001240056612089814,True,Pre-Inauguration vs Entire Period
1984,2779.5,8.138640993524648e-07,True,Pre-Inauguration vs Entire Period
1985,2444.5,8.839290251388649e-09,True,Pre-Inauguration vs Entire Period
1986,2746.0,5.336029983640441e-07,True,Pre-Inauguration vs Entire Period
1987,2103.5,4.518386858320857e-11,True,Pre-Inauguration vs Entire Period
1988,1928.0,2.292950704756696e-12,True,Pre-Inauguration vs Entire Period
1989,2706.0,3.1919995517728457e-07,True,Pre-Inauguration vs Entire Period
1990,2589.0,6.741486365672983e-08,True,Pre-Inauguration vs Entire Period
1991,2930.0,5.026391646108771e-06,True,Pre-Inauguration vs Entire Period
1992,2534.0,3.1528672498793025e-08,True,Pre-Inauguration vs Entire Period
1993,2496.0,1.8490091736545144e-08,True,Pre-Inauguration vs Entire Period
1994,2561.5,4.621037319556743e-08,True,Pre-Inauguration vs Entire Period
1995,2400.0,4.613573139518409e-09,True,Pre-Inauguration vs Entire Period
1996,2115.5,5.505490964174735e-11,True,Pre-Inauguration vs Entire Period
1997,2530.5,3.00394599303012e-08,True,Pre-Inauguration vs Entire Period
1998,2398.0,4.482853978316391e-09,True,Pre-Inauguration vs Entire Period
1999,2362.5,2.6456580675901954e-09,True,Pre-Inauguration vs Entire Period
2000,2704.0,3.11281894733819e-07,True,Pre-Inauguration vs Entire Period
2001,2197.0,2.0566995010591495e-10,True,Pre-Inauguration vs Entire Period
2002,2150.0,9.661680296349757e-11,True,Pre-Inauguration vs Entire Period
2003,2889.5,3.1212260426784294e-06,True,Pre-Inauguration vs Entire Period
2004,2464.0,1.1716939341080068e-08,True,Pre-Inauguration vs Entire Period
2005,2528.0,2.902436089280193e-08,True,Pre-Inauguration vs Entire Period
2006,2447.0,9.166974773566395e-09,True,Pre-Inauguration vs Entire Period
2007,2485.5,1.5910592160350224e-08,True,Pre-Inauguration vs Entire Period
2008,2210.5,2.545638023008838e-10,True,Pre-Inauguration vs Entire Period
2009,3052.0,1.998950837276419e-05,True,Pre-Inauguration vs Entire Period
2010,2551.5,4.0221058814658996e-08,True,Pre-Inauguration vs Entire Period
2011,3002.0,1.1474530416801781e-05,True,Pre-Inauguration vs Entire Period
2012,2532.0,3.066627508784021e-08,True,Pre-Inauguration vs Entire Period
2013,3040.0,1.7519708671573192e-05,True,Pre-Inauguration vs Entire Period
2014,2368.5,2.8936960856874523e-09,True,Pre-Inauguration vs Entire Period
2015,2101.0,4.3392976393950645e-11,True,Pre-Inauguration vs Entire Period
2016,1907.0,1.5873238052282752e-12,True,Pre-Inauguration vs Entire Period
2017,2505.0,2.098666453872849e-08,True,Pre-Inauguration vs Entire Period
2018,3009.0,1.2409307044879584e-05,True,Pre-Inauguration vs Entire Period
2019,2265.5,6.039971752775127e-10,True,Pre-Inauguration vs Entire Period
2020,3242.5,0.0001453257561303915,True,Pre-Inauguration vs Entire Period
2021,2785.5,8.783505642580997e-07,True,Pre-Inauguration vs Entire Period
2022,3065.0,2.3039315384612236e-05,True,Pre-Inauguration vs Entire Period
2023,1874.5,8.916339867362071e-13,True,Pre-Inauguration vs Entire Period
2024,2341.0,1.914959731656739e-09,True,Pre-Inauguration vs Entire Period
2025,2220.0,2.959623832279057e-10,True,Pre-Inauguration vs Entire Period
2026,2762.0,6.53044289623632e-07,True,Pre-Inauguration vs Entire Period
2027,2894.0,3.2907652327297744e-06,True,Pre-Inauguration vs Entire Period
2028,2932.5,5.178736752260832e-06,True,Pre-Inauguration vs Entire Period
2029,2510.0,2.2544002867090248e-08,True,Pre-Inauguration vs Entire Period
2030,2252.5,4.928326133236599e-10,True,Pre-Inauguration vs Entire Period
2031,2403.5,4.860914114785633e-09,True,Pre-Inauguration vs Entire Period
2032,2500.0,1.9571374550030486e-08,True,Pre-Inauguration vs Entire Period
2033,2591.5,6.978540015707046e-08,True,Pre-Inauguration vs Entire Period
2034,2617.0,9.85359066631854e-08,True,Pre-Inauguration vs Entire Period
2035,2348.5,2.1443262719923045e-09,True,Pre-Inauguration vs Entire Period
2036,2283.5,7.960805632697251e-10,True,Pre-Inauguration vs Entire Period
2037,2484.5,1.5704724784345374e-08,True,Pre-Inauguration vs Entire Period
2038,2879.5,2.770005305894135e-06,True,Pre-Inauguration vs Entire Period
2039,2508.5,2.2079117437046968e-08,True,Pre-Inauguration vs Entire Period
2040,2045.0,1.708437798747498e-11,True,Pre-Inauguration vs Entire Period
